,rmsd
37012579,0.21335102250172627
37012580,0.10810377921307517
37012581,0.0978190182649737
37012582,0.10692252351421137
37012583,0.11396370070765653
37012584,0.17386919493252573
37012585,0.10233483581989551
36965764,1.8823473815698604
36965765,0.5611896407998871
36965766,0.8789235336133011
36965767,0.9186299040798038
36965768,0.518356032609323
36965769,0.9177302423654702
36965770,0.9187599709759645
36965771,0.5176161861620875
36960031,0.2913155145860198
36960032,0.5436919738248364
36960033,1.2748780924598644
36960034,0.7571586400790713
36960035,0.47102871727173307
36960036,0.38617035647464926
36960037,0.7952938155117477
36960038,0.5491749317443041
36960039,0.9871700001598471
36962111,0.4527583928046723
36962112,0.3538911913140548
36962113,0.29100745749030454
36962114,0.8039727021684481
36962115,0.4639408103251759
36962116,0.20220608552560718
36962117,0.6906623839176815
36962118,0.5013727761663787
36962119,0.9743838019120954
36960062,0.4642118174727135
36960063,1.525130023781477
36960064,0.2611000375051155
36960065,0.23431742360791372
36960066,0.36288936588762605
36960067,0.4726808827460835
36960068,1.2809483187402284
36960069,0.2399165474168041
36960070,0.5268423006392464
36960071,0.49130837130730454
36958426,0.5411039983823813
36958427,0.5821708703903122
36958428,1.0100288414209182
36958429,0.8242797119775683
36958430,0.504500617696768
36958431,0.5060659534727181
36958432,0.5615515535744394
36958433,1.1180351079434458
36958434,1.1285579438253321
36958435,0.6765837646435894
36960231,0.35306194683659553
36960232,0.6576793918628051
36960233,0.5268122680533281
36960234,0.9728721865722825
36960235,0.27303903193075835
36960236,2.890095910447792
36960237,1.84326551962599
36960238,0.6960847287196468
36955012,0.2094413271318753
36955013,1.1347182894657937
36955014,1.3010186577733316
36955015,0.8063388933875628
36955016,0.24548612313432353
36955017,0.6323893025515702
36955018,0.23817717008122
36955019,1.5409240797071324
37016164,0.08438195702700163
36956033,0.7761667636751001
36956034,0.20617947209240492
36956035,0.6487465663672042
36956036,0.3530097896710893
36956037,0.4102294847850494
36956038,0.2456069849651065
36956039,0.331047315924344
36956040,0.8032084875690753
36956041,0.6410081060622724
37023892,0.07346710965896538
36957526,0.7349991377652083
36957527,0.559045342685728
36957528,0.18922207240216624
36957529,0.3001803166976552
36957530,0.1129977888554197
36957531,0.06772166850615315
36957532,0.10640657148922153
36957533,0.6105537115055335
36977361,0.3521048115552336
36977362,0.30844371626891987
36977363,0.40874859125477003
36977364,0.3749551894173192
36977365,0.31454049952637164
36977366,0.9184273796216643
36977367,0.8768340804539432
36977368,1.0034381400217913
36987462,0.30752617594006226
36987463,0.2663646540012055
36987464,0.17047040593112314
36987465,0.37314042717368706
36987466,0.6236355084423597
36987467,0.26489125491194293
36987468,0.5158181544529385
36987469,0.3424008488421337
36987470,0.17371896998398015
36991541,0.9745335170370854
36991542,0.9314856397412078
36991543,0.43178672120286826
36991544,0.49277689049277323
36991545,0.5257874961452488
36991546,0.3356648486728677
36991547,0.4936407217600655
36991548,0.7688859224087016
36969109,0.11888216502178066
36969110,0.6635061524526522
36969111,0.9685445188073111
36969112,0.6750591906812211
36969113,0.14208441427259105
36969114,0.5729801449797515
36969115,0.228852613816646
36969116,1.767694955650727
36961806,1.0582346369826727
36961807,0.579035714148344
36961808,0.8314318849504867
36961809,0.214809407643802
36961810,0.23742052755993504
36961811,0.5584259625049676
36961812,0.5579246273410097
36961813,0.8813739137424808
36961814,0.30963863495510513
36961815,0.3997789872321703
36955191,0.5309886590796741
36955192,0.8336113621542327
36955193,0.915716499502353
36955194,0.2808447087167557
36955195,1.0704256496672904
36955196,0.3802025672353061
36955155,0.5520553416952544
36955156,0.6353390383732344
36955157,1.2831395291476897
36955158,0.6852272652139447
36955159,0.365904160650356
36955160,0.36443797571688735
36955161,0.4778448293847223
36955162,1.2342089339931879
36955163,0.27723389431525347
36958793,1.2635335156431595
36958794,0.36408059575590956
36958795,0.3909217610650106
36958796,0.38421855148090556
36958797,1.264894749956961
36958798,0.10755122482673221
36958799,0.45524802402350084
36958800,1.4157119191334868
36968517,0.194980408448919
36968518,0.8999269036416285
36968519,0.2290163657593862
36968520,0.2556922149363528
36968521,0.5795821039230223
36968522,0.7593775202789186
36968523,0.15660439860295286
36968524,0.5482435429610707
36963289,0.34827197525613685
36963290,0.1609049883212113
36963291,0.8729939040577863
36963292,0.34036607162117566
36963293,0.5037744165103235
36963294,0.380396498753617
36963295,0.32601153179150205
36963296,0.5493177949553352
36963297,0.9754788640578831
36998140,0.4814050847577873
36998141,0.4252976394818913
36998142,0.4239716747229108
36998143,0.4241061524069329
36998144,0.4742789654712652
36998145,0.42901256163505713
36998146,0.4291280708719527
36998147,0.4290567206472934
36998148,0.4815918218049191
36981918,0.10291599497972122
36981919,0.08072371370850145
36981920,0.10297956992201825
36981921,0.10329492424706035
36981922,0.0805957554472164
36981923,0.10297914621808993
36981924,0.08923638011284628
36981925,0.08061667939808748
36985115,0.10905109222114738
36985116,0.10871705783513978
36985117,0.09145650857575553
36985118,0.09103006164682383
36985119,0.10910917410240685
36985120,0.08541670009104832
36985121,0.10895624052391199
36985122,0.08075620970558361
36985123,0.0910592836554868
36985124,0.09131098209226211
37015073,0.09513226527564657
37015074,0.07306957001940437
37015075,0.07536067967072411
37015076,0.08810027484716136
37007768,0.2096724408437677
37007769,0.20590213027389773
37007770,0.2805866651926034
37007771,0.4656754020917908
37007772,0.20593359369877287
37007773,0.2058934047730592
37007774,0.28045873311996694
37007775,0.28115900625428764
37007776,0.20589524193078285
37007777,0.2805663942571425
36997619,0.24448533716587942
36997620,0.27284659318867854
36997621,0.25279380838925947
36997622,0.520340636241021
36997623,0.5486902699811106
36997624,0.37958725603371934
36997625,0.2845904505417667
36997626,0.3789500942640615
36997627,0.3416058892546364
37016169,0.5547494052371105
37016170,0.5580505350564255
37016171,0.8188958076182219
37008282,0.2130279424000087
37008283,0.23558641730935773
37008284,0.5298414768483198
37008285,0.23589096373035345
37008286,0.20290013096360585
37008287,0.21631762408063912
37008288,0.27909585399330256
37008289,0.21539721767919015
37008290,0.20567847557999935
37008291,0.20296326992051233
36995854,0.06828074861428603
36995855,0.05924754281418235
36995856,0.05804060130687616
36995857,0.06808022392885864
36995858,0.06869960565468161
36996466,0.18116752203037323
36996467,0.18128712449671092
36996468,0.22647369290502134
36996469,0.5188508073260734
36996470,0.11263926571145566
36996471,0.5506840372128131
36996472,0.22988085502546624
36996473,0.5117698533539882
36996474,0.5006216280838892
37023543,0.10012648585185348
37023544,0.09093468524079058
37023545,0.4169067649130523
37023546,0.06066490183662933
36980535,0.16232144319564154
36980536,0.16101372830433758
36980537,0.15961466317225181
36980538,0.22211906980640028
43433128,0.14392869052511748
36983502,0.3584629606682358
36983503,0.3585506856232628
36983504,0.4087214906215321
36983505,0.8386931533391321
36983506,0.40774860141670327
36983507,0.35912488784461516
36983508,0.8386436586496143
37012666,0.14855234346639912
37012667,0.1485514167865567
37012668,0.10932305399536045
37012669,0.10916085440965109
37012670,0.10940066162133764
37012671,0.160476516950087
37012672,0.14854328780264486
37012673,0.16082369405338046
36978967,0.08245742131255517
36978968,0.09185949145990038
36978969,0.08236600525728051
36978970,0.0823762697174708
36978971,0.08166792952110108
36978972,0.12173316104589217
36978973,0.088785619506275
36978974,0.3314909402137036
36978975,0.0824453895599716
36974988,0.13734553147163306
37015528,0.2551261467547031
37015529,0.25666436895228345
37015530,0.2555197106457037
37023140,0.573015830040308
37023141,0.5729916120851882
37023142,0.5709857469196877
37023143,0.5114987316472129
37023144,0.5117552826685254
37023145,0.5119216083918345
37023146,0.4817302884488104
37023147,0.3547336544288547
37023148,0.3935023200790528
37023149,0.9217726336371541
37023261,0.36437787643993613
37023262,0.3664250812443356
37023263,0.36531389072584225
37023264,0.47867065474531434
37009439,0.31716085949582634
37009440,0.3167267053647134
37009441,0.3172272258718869
37021653,0.14887153763188812
37021654,0.17452027736336428
37021655,0.1160446268907695
37021656,0.14921178148436154
37021657,0.1639270136705839
37021658,0.1324609096435291
37021659,0.14203498760453406
36984649,0.3655637996616386
36984650,0.3656367790277803
36984651,0.3514448483489245
36984652,0.35140400375592434
36984653,0.3684354108924426
36984654,0.3516997467695122
36984655,0.3514996024034409
36984656,0.3515742071378886
36984657,0.36556928774332564
43422839,0.3042105392504582
43422840,0.15651403051112392
43422841,0.21730611011884965
43422842,0.26695886288193243
43422843,0.21742013641967106
43422844,0.2559258447892744
43422845,0.34244534218451145
43422846,0.1936247649800715
43422847,0.21969339807458688
43422848,0.30606831253829064
37012231,0.044648843618201574
37012232,0.05456597340884251
37012233,0.062104268386782374
37012234,0.04419593895510341
37012235,0.04879774388423106
37012236,0.06218698388637204
37012237,0.054401340459834524
37012238,0.048752468501626546
37017361,0.10207636798656188
37017362,0.10850675754230411
37017363,0.13883741874735403
37017364,0.10192642770147531
37017365,0.10827443030474697
37017366,0.20185310628223121
37017367,0.12195952434488318
37017368,0.13887668950257878
37017369,0.21059562553255623
37017370,0.12194212651026132
37021313,0.23784466317124525
37021314,1.502078537726859
37021315,0.23769640711648035
37021316,1.5016546550063241
37021317,1.502289024705065
37021318,1.5014531034175447
37021319,0.14005370075681706
37021320,0.14006650897135356
37021321,0.23772180391433728
37021322,0.14037307523126724
36974091,0.29841451992792173
37021727,0.23202620575787405
37021728,0.15261822485660675
37021729,0.1784433315854278
37021730,0.15485793631275765
37022715,0.09591595092887592
37022716,0.2385660860450475
37015694,0.7441061429032266
37015695,0.26816839704351236
36996676,0.17990624398975302
36996677,0.38670323014517316
36996532,0.07588440054847453
36996533,0.10197083352086288
36996534,0.1004369824410517
36996535,0.22077336334568948
36996536,0.22081090179685983
36996537,0.10191329994405121
36996538,0.0996158640495882
36977476,0.2709613532383191
36977477,0.27172663086762144
36977478,0.29658637389519277
36977479,0.29649476016429427
36977480,0.2716624600925445
36999362,0.10059401310439652
36999363,0.1031382102058035
37023422,0.18240507883463708
37023423,0.18575696877382486
37023424,0.19297387755971404
37023425,0.18424565886945224
37023426,0.1842713867811833
37023427,0.1931114549823775
37023428,0.15603407381694168
37023429,0.22597545365571053
37017444,0.07196969373090016
37017445,0.03430659008165896
37024102,0.9028031002273592
37024103,0.9021224283211696
37024104,0.24601140649746917
37024105,0.2460075025935923
36990001,0.0960447866510788
36990002,0.18812376225883717
36990003,0.37358634167770294
36990004,0.07608058065368056
36990005,0.0957229903572423
36990006,0.16380891648812734
36990007,0.09565680162607872
36990008,0.3732938442107485
36990009,0.10957079518025102
37017484,0.17506740273834132
37017485,0.17495461149047975
37017486,0.17677148364376838
37017487,0.17751101125658145
37017488,0.1380656225905852
37017489,0.1378192745468344
37017490,0.17290931502771684
37017491,0.1674857093482309
37017492,0.13787900653248905
37017493,0.17501014051231903
36972379,0.3537508325652874
36972380,0.35382097729572515
36972381,0.14947856288199377
36972382,0.3684870784002279
36972383,0.14949283771686794
36972384,0.14762157908065238
36972385,0.36214397967247974
36972386,0.10998709495600194
36972387,0.21182461480933257
36972388,0.3397561991944604
37010218,0.2634531445406968
37010219,0.20737287694430695
37010220,0.209967507184442
37010221,0.2391371230563237
37010222,0.22383701741487907
37010223,0.22357130247624357
37010224,0.11844542325622921
37010225,0.09677483976879611
37010226,0.13212029126278185
36998180,0.16007477667579587
36998181,0.16343874292434957
37017588,0.21137974982967805
37017589,0.07915129120849296
37024453,0.0998748392659247
37024454,0.09429501619461345
37017786,0.08299654660259118
37017787,0.08429704150589555
37017788,0.2750581234287622
37017789,0.2749590585114733
43424644,0.33065242532900546
43424645,0.3703216461389722
43424646,0.6942197713869733
43424647,0.33044338407884616
37021428,0.2551867251280688
37021429,0.2511112105470115
37021430,0.5383174082052364
37021431,0.2550218837157456
37021432,0.2507346156722082
37021433,0.5383170424123288
37021434,0.34541157816553664
37021435,0.28861412119785357
37021436,0.23879087369459578
37021437,0.2897569293408094
37019844,0.06595947915432207
37019845,0.10699086894382115
37019846,0.10759879649385337
37019847,0.06747948271224967
37021133,0.6521352751848261
37021134,0.6522179884518067
37021135,1.237593938020006
37021136,1.237696189026198
37021137,1.2339092290464226
37021138,1.2377424866455369
37021139,1.2377464642447567
37023083,0.0958586768374545
37023084,0.09668267764634358
37019935,0.5084275046874439
37019936,0.5092165297125232
37019937,0.49672131747247605
37019938,0.5058644154987415
37019939,0.49836585924615284
37019940,0.4977618166486798
37019941,0.5064529489742463
37019942,0.5066995979349369
37019943,0.49744914746702734
37019944,0.9814329440129276
37024328,0.44618155518358227
37024329,0.4458741589174854
37024330,0.44637121866376506
37024331,0.33801338122940733
37024332,0.338442493708205
37019449,0.3403491461111491
37019450,0.1908263556296308
37019451,0.1909166781469302
37019452,0.1912369278917543
37019453,0.19116943255615232
37019454,0.34021278101268954
37019455,0.19071525720199836
37019456,0.3406657479586401
37019457,0.34019709612142224
37024018,0.1166114546907558
37024019,0.13752256590995698
37024020,0.08541955914973569
37024021,0.08545004768689123
37024491,0.0930724127046384
37024492,0.08810001908413552
37023200,0.47462045737273756
37023201,0.24755342154848559
37024474,0.16259721549736714
37024475,0.09525390806191167
37023901,0.16708131198135928
37023902,0.10465732327355722
37023903,0.10879082406789772
37023904,0.11886990008368672
36979628,0.5689322938345999
36979629,0.5344084839343727
36979630,0.44945157164565114
36979631,0.42668448654330304
36979632,0.42190730788231806
36979633,0.5025429496948453
36979634,0.6083028756150717
36979635,0.46144891062870014
36979636,0.4482459576009948
36979637,0.4192374269689637
36982880,0.5579441831562154
36982881,0.2952059445460212
36982882,0.5576105153920355
36982883,0.5975536452669244
36982884,0.5984941932318631
36983659,0.2829150268033186
36983660,0.17638602515011886
36983661,0.17606278099466516
36983662,0.46389193611318835
36983663,0.25946366694255474
36983664,0.46395273765202666
36983665,0.28293460334963005
36983666,0.14210182644620964
36983667,0.26837146039941095
36983668,0.2686273491956124
37009544,0.32579232793800417
37009545,0.3513572953663167
37009546,0.3512482175415634
37009547,0.35121206189376875
37009548,0.3256984198876028
37009549,0.351758653767032
37009550,0.287461302503399
37009551,0.42799339958251864
37009552,0.3952964030103791
37009553,0.3420141972971209
36976509,0.09719312686542542
36976510,0.08853142902385644
36976511,0.10093199747819236
36976512,0.08078811614282888
36992146,0.7251731462741111
36992147,0.6543714196328178
36992148,0.9067751151307062
36992149,0.3811524959948354
36992150,0.7346064261880136
36992151,0.6468356840323164
36992152,0.685311783950989
36992153,0.4830120979673515
36992154,0.7230153317864715
37022909,0.13326671967789033
37022910,0.09100607800739466
37022911,0.1029936617724454
37022912,0.14204079782490836
37022913,0.1329186516400338
37022914,0.08036016674524707
37022915,0.13404572196710018
37022916,0.14221415351169378
36971859,0.3731548757868697
36971860,0.3911637502984827
36971861,0.3680867155772515
36971862,0.37224738807523144
36971863,0.3915631607728271
36971864,0.3411023482159004
36971865,0.3407477186417038
36971866,0.3758873285734153
37022569,0.08025284408718443
37022570,0.06516491994498207
37022571,0.08042464783425606
37022572,0.06501121022262434
37022573,0.0683687799276488
36996265,0.3201930154206849
36996266,0.1511868598312593
36996267,0.1514948661849425
36996268,0.4072602838265748
36996269,0.35198025564771696
36996270,0.35116607512832165
36963685,0.17168876246936815
36963686,0.16661899485092357
36963687,0.13126852311335638
36963688,0.16752738579534887
36963689,0.16752541232614077
36963690,0.1311845814033482
36963691,0.13091884655094876
36963692,0.16430467789900802
36963693,0.13097028631780577
36969566,0.31690196486810673
36969567,0.3169408874745762
36969568,0.3369445674806637
36969569,0.3170968965963445
36969570,0.2888718339394559
36969571,0.32261391772727926
36974217,0.23950266193340553
36974218,0.19068709206009565
36974219,0.2383142919497234
36974220,0.267388429687004
36974221,0.24662140583648232
36974222,0.28641489593761676
36974223,0.2555629859514464
36993746,0.4357421661170994
36993747,0.4240270633537309
36993748,0.4357101751880874
36993749,0.43651529663781524
36993750,0.4188907627934997
36993751,0.42292283595187413
36993752,0.4354904113973755
36993753,0.4229893828645768
36976909,0.42036778533496894
36976910,0.3989223369445915
36976911,0.45756270094974905
36976912,0.4364101396024599
36976913,0.42043892532549393
36976914,0.3984648022135698
36976915,0.38535796859594246
36976916,0.40936122614099363
36976917,0.3953928512629311
36976918,0.40905539366252847
37006937,0.4048244701111229
37006938,0.3060696882886019
37006939,0.3503464484397526
37006940,0.3504902854200837
37006941,0.3427517769034717
37006942,0.32635202386974616
37006943,0.3929721566895591
37006944,0.35054723768589413
37006945,0.40017218601865523
37006946,0.2260429148583024
36986529,0.5429343958437578
36986530,0.48975614695492214
36986531,0.5053473395062439
36986532,0.3633231093937533
36986533,0.2822222944870981
36986534,0.48954925040731934
36986535,0.4897146999634827
36997628,0.2567059317538159
36997629,0.26159363387690604
36997630,0.2660523725649132
37020954,0.12155765663904572
37020955,0.138694812030094
37020956,0.13953520577077927
37020957,0.12171878049848105
37020958,0.13949540444220437
37020959,0.12154295995700008
37022485,0.14224807163101358
37022486,0.10947381476047818
37022487,0.38116783648366115
37022488,0.12010373411779095
37024084,0.14177128834701766
37024085,0.1443597462479405
37024086,0.1442626628074863
37020261,0.2968910236415264
37020262,0.3748825670997128
37020263,0.30345255776279384
37020264,0.3580167575516067
37023157,0.28402193902802664
37023158,0.21421097285977164
37023159,0.2881364453790785
37020352,0.3541747669845278
37020353,0.3623791608722066
37020354,0.36887202847853856
37020355,0.35076036473274963
37020356,0.3372488283859389
37023975,0.20076827966729852
37023976,0.20588634134763517
37023977,0.20086533744312793
37024358,0.11175603952773819
37024359,0.11875891031506518
37023099,0.35681448538245986
37023100,0.2392001966794035
37023101,0.2379395764013958
37023102,0.3022684637894646
37021055,0.21684397068989408
37021056,0.2217203501567472
37021057,0.2166803047290094
37021058,0.2166522174920359
37021059,0.22174094663447358
37021956,0.26295581689775127
37021957,0.1970204697625733
37021958,0.1963025607067875
37021959,0.2527397895061432
37021960,0.26258358517695374
37021961,0.18928239123441382
37021962,0.19116709026395354
37022524,0.813565929246108
37022525,0.7004792027588397
37022526,0.8128845414224136
37022527,0.8131531851524464
37022528,0.7006347761323409
37022529,0.813505465785613
37022530,0.7006202822778912
37007618,0.13503141137904887
37007619,0.32728627131178
37007620,0.2886617897134264
37007621,0.1344265956333091
37007622,0.3393561404125449
37007623,0.28548010933383666
37007624,0.17621400073525004
37007625,0.354628754391217
37007626,0.3269641052734457
37007627,0.13443785254941085
37015633,0.3239182300552569
37015634,0.21366543092442
37015635,0.32518697634117094
37015636,0.2359651573654956
37015637,0.23672378127929536
37009103,0.11540390570994313
37009104,0.11526400904014926
37015526,0.22756382729335786
37015527,0.22748102817577553
37020427,0.17389762266161118
37020428,0.13225557312720035
37020429,0.24425864567163172
37020430,0.12241608676820091
37021064,0.32906897545130004
37021065,0.3087427886732487
37021066,0.2525766477788029
37021067,0.11237632841800414
36989503,0.2354543525543932
36989504,0.6031961933518285
36989505,0.1563976998790146
36989506,0.850730419049127
36989507,0.19119507123807028
36989508,0.24718867098539668
36989509,1.1863509649189716
36989510,0.15534491389148175
36989511,0.2976752350018398
36989512,0.2748336400617153
36997799,0.09096550333713649
36997800,0.2368130311952265
36997801,0.2378098308054023
36997802,0.19224853076099058
36997803,0.09102090559900775
36990686,0.22855201501694278
36990687,0.11423449634519699
36990688,0.11304714482696522
36999391,0.16451422818394906
37011705,0.6427171364591365
37011706,0.34592414930202947
37011707,0.4767857887733695
37011708,1.2844466364484153
37011709,1.1558421842586464
37011710,0.3578724895856127
37011711,0.823513600412549
37011712,0.512592060648918
37011713,0.8661496886121055
37011714,0.7988430520274015
36962259,0.32719134038837555
36962260,0.40622637226134367
36962261,0.32756696130446455
36962262,1.1667088318311003
36962263,1.021492961878193
36962264,0.40615332641598906
36962265,0.4062217431028432
36962266,0.4062120850416546
36962267,1.2677874387504506
36962268,0.9014752713079872
37015424,0.17638670302009
37015425,0.20387939911085282
37015426,0.19037266156006633
37015427,0.17685284836671702
36965454,0.5786005394783394
36965455,0.36281710494069824
36965456,0.5182402727793715
36965457,0.4862187252707436
36965458,0.574559499915478
36965459,0.576143309476796
36965460,2.474565755467446
36965461,0.5241567224625102
36965462,0.4708493603749818
37024409,0.1378597969817068
37024410,0.1378705729035979
36973911,0.17791101746831128
36973912,0.13949521688860156
36973913,0.16689622143869734
36973914,0.16872053274835033
36973915,0.15835146000746667
36974079,0.35279913780007954
36974080,0.7319768421072244
36974081,0.8068412389084438
36974082,0.5149780325469666
36989561,0.16784967048113678
36989562,0.2845397386325277
36989563,0.4126023570145795
36989564,0.37289289614868626
36989565,0.4119532930541847
36989566,0.19201836772003822
36989567,0.2655516717673331
36989568,0.310510959108209
36984152,0.36265187766532997
36984153,0.2985659890884194
36984154,0.3775835087106933
36984155,0.29960459942436146
36984156,0.3775843996878544
36982751,0.23904608893609242
36982752,0.12826297667492526
36982753,0.32756619934886066
36982754,0.12820004732834933
36976383,0.4470037620584818
36976384,0.5591336328756291
36976385,0.4852961899088229
36976386,0.4192214489129721
36976387,0.4840582075358931
36976388,0.5326115293484492
36976389,0.3448410234755372
36976390,0.321698475157552
36976391,0.4661469147974605
36976392,0.37562969212832326
37022596,0.12386771657352426
37022597,0.12204868426108387
37022598,0.08602374740172639
37022599,0.11550510947211622
43428879,0.321875144112704
43428880,0.2895235905346965
43428881,0.28078809050570336
43428882,0.17510356126114887
43428883,1.3075478815930768
43428884,0.28975135513644873
43428885,0.3216719042723139
43428886,0.2894217454293573
43428887,0.17042880589574572
43428888,0.25116120220535626
36985441,0.3048498425487835
36985442,0.3045217646018453
36985443,0.6597753105882628
36985444,0.29682701430786235
37019429,0.45032374763693567
37019430,0.16959938247610434
37019431,0.23061972627437696
37019432,0.242970809164511
37019433,1.0718644437105078
37019434,0.3135286705586717
37019435,0.45019226260321166
37019436,1.05124167158391
37019437,0.3310743514328566
37019438,0.1697874618476329
37023821,0.09430931339848629
37023822,0.09435990764067888
37022308,0.11947454565503908
37022309,0.11908092541769656
37022310,0.19188479145941215
37022311,0.2020250977893863
37021632,0.2302286061847978
37021633,0.23022157896816864
37021634,0.22129590194618892
37021635,0.18410067975551608
37021636,0.24354906756017944
37021637,0.17647738344030817
37021638,0.7182397846817102
37021639,0.23066917365257686
37021640,0.23091132120409014
37021219,0.673593579314568
37021220,0.37751286123463085
37021221,0.6150385599684045
37021222,0.3777307444022785
36994044,0.7818825131949012
36994045,0.7832301476941579
36994046,0.45481030091444785
36994047,0.7989841650477195
36994048,0.7833100317597222
36994049,0.4254253992108935
36994050,0.7844405310518119
36994051,0.8649993740421229
36974989,0.12976306205574223
37013552,0.3113914660208804
37013553,0.31085306354941467
37013554,0.11849643049880101
36992642,0.24320984476512134
36992643,0.24382614028449912
36992644,0.20600293423256322
36992645,0.22141134935177462
36992646,0.20421239551014855
36992647,0.2204057808161018
36979063,0.8126703212088524
36979064,0.3602045260892065
36979065,0.7664097339453588
36979066,0.3893761439916577
36979067,0.29999092250120546
36979068,0.3067321719603939
36979069,0.8481271103395477
36979070,0.25904355553589387
36980462,0.2881799320793614
36980463,0.24419282342436674
36980464,0.2908028788151382
36980465,0.26638794836136254
36980466,0.460886573768004
36980467,0.2336170150605509
36980468,0.5484720187957326
36980469,0.46133084924879
36980470,0.3362543829374939
37021231,0.44535637873405737
37021232,0.48547266238030257
37021233,0.5780662285099419
37021234,0.5414059048562321
37021235,0.4526765864675768
37021236,0.47967409001027883
37021237,0.4406507051644279
37021238,0.4032176379075567
43421027,0.2715022184899246
43421028,0.3353294513567074
43421029,0.2562477259204312
43421030,0.265078708944593
43421031,1.0377326279659183
43421032,0.21771149551054633
43421033,0.27144551506879794
43421034,0.32846786670904615
36975361,0.4330928282520114
36975362,0.17049060632374252
36975363,1.5773048357147585
36975364,0.18462132233615017
36975365,0.18491470246133998
36975366,1.5708238796524776
36975367,0.17088797082299528
36975368,0.18466499873112444
36975369,0.18528555343389427
36975370,0.1706331383696288
36969086,0.6533406678709631
36969087,0.6092021044848018
36969088,0.303383703302419
36969089,0.27723915711913844
36969090,0.6269881734474847
36969091,0.7106321550976454
36969092,0.3112218557771276
36969093,0.2909220402021586
36995628,0.22594008621001702
36995629,0.2580328201215798
36995630,0.2744070212228332
36995631,0.24012171970296994
36987163,1.7039000565153701
36987164,0.6493478252509269
36987165,0.8577943723480622
36987166,1.7519875818086696
36987167,0.3766508966773909
36987168,0.5500264940190239
36987169,0.5499419170428874
36987170,0.45109913216177
36987171,0.549222003849599
36987172,0.42869336241940487
36981085,0.25407899850995624
36981086,0.5295790742224475
36981087,0.574667141685753
36981088,1.092692484358369
36981089,0.3298560671726383
36981090,0.783888226401653
36981091,0.33434885041579204
36981092,0.6162944680730454
37022505,0.07368083272650225
37022506,0.35792258787282094
37022507,0.37042790676560644
37022508,0.06545043156419456
37023641,0.1847313695759811
37023642,0.1764314874108178
37023643,0.13308173865617146
37008602,0.10895706428641289
37008603,0.1101496077467323
37009568,0.6315164670685011
37009569,0.48536870777071317
37009570,0.6066141258324598
37009571,0.7199146766388616
37009572,0.5958053349864076
37009573,0.5353308463554148
37009574,0.5526183432353604
37009575,0.750308972451795
37009576,0.6668386417236545
36981883,0.22741775781822637
36981884,0.41443767862724107
36981885,0.6513269222904314
36981886,0.6508134680437686
36981887,0.24613266504038203
36981888,0.24573026863151112
36981889,0.4144068982174523
36981890,0.228059574024144
43431497,0.19305060019516654
43431498,0.21919947193572545
43431499,0.1278488249749669
43431500,0.19335118477315866
43431502,0.26653357207552697
43431503,0.16842302952665447
43431505,0.14503400250814183
36999143,0.16459797057977618
36999144,0.1643283840614931
37014944,0.32025900677844826
37014945,0.12652050261193235
37014946,0.3199027796118291
36968199,0.22794826053677383
36968200,0.22883900693604697
36968201,0.7768831453689886
36968202,0.7965920607297855
36965580,0.15723985679169167
36965581,0.15133705020484314
36965582,0.15701616582148772
36965583,0.14744593613898438
36965584,0.1636308094121709
36965585,0.14854131103998972
36999379,0.15428860735339053
37011165,0.06604145930454759
37011166,0.6537526961780391
37011167,0.49430893209879734
37011168,0.08493975841684476
37011169,0.142109685584921
37011170,0.5024584039259707
37012317,0.2432286800844087
37012318,0.2430590898452596
37012319,0.4163843476317041
37012320,0.2267261198691834
37012321,0.4163360773402438
37012322,0.22673165165372292
37012323,0.6112406651201089
37012324,0.4354286507370093
37012325,0.2430236007042994
36992282,0.29763611989210165
36992283,0.29794893923120713
36992284,0.3353238439971001
37021366,0.8881090508618817
37021367,0.2125227624975706
37021368,0.888439422620066
37021369,0.887577854297217
37021370,0.6560456588956977
37021371,0.8885005355267472
37020202,0.11470907244329791
37020203,0.1145816529427996
36980834,0.14170278337330863
36980835,0.14901343613519455
36980836,0.13849090242500464
36980837,0.14126095146950834
36980838,0.19385523839820343
37020225,0.17329282346362868
37020226,0.05854574170430082
37020227,0.05761701781399792
37023893,0.13141731899260792
37024429,0.27653372163426854
37024430,0.27656973555836084
37024431,0.1504822993474502
37022512,0.4624761311545657
37022513,0.46254480285710897
37022514,0.20063215756395733
37022515,0.3206316951748549
37022516,0.46686203673195675
37022102,0.1870806796335734
37022103,0.16501627061245774
37022104,0.217719247971198
37022105,0.16590544660555573
37022106,0.18402425689022667
37022107,0.1878699063185309
36998614,0.17087633390998253
36998615,0.2236082391316625
36998616,0.33938797588054603
36998617,0.22370757787146114
36998618,0.39135364260975336
36998619,0.2231156856087792
37020385,0.2844001811388848
37020386,0.22334504957920032
37020387,0.33080180603114495
37020388,0.07155620941656918
37020389,0.3334387493194326
37019848,0.09008229987721607
37019849,0.08990008835481611
37019850,0.08845677223466498
37019851,0.09001521611896413
37019852,0.0907854562557772
37019853,0.11516300444004011
37019854,0.11742272880986085
37019855,0.1175718028723394
37019856,0.11723999314730474
37024288,0.4661957350044311
37024289,0.4095376448092796
37024290,0.28374366181354743
36971325,0.4641494263080417
36971326,0.29051756959872366
36971327,0.2635830750398468
36971328,0.33386617610641534
36971329,0.43629842799127283
36971330,0.45215718300999735
36971331,0.4527718807671567
37024371,0.7719318927468217
37024372,0.600947917660834
