,tfd
36981016,0.103317004
36974594,0.103309754
36971392,0.103304486
43429052,0.103302683
36987706,0.103298761
36990649,0.103295719
36967365,0.10329501
36994747,0.103286552
36979909,0.103284383
36958964,0.103279775
36976992,0.103276227
36984876,0.103273745
36986578,0.103273546
43429263,0.103263866
36974285,0.103254158
36995971,0.103251346
36959373,0.103250453
37014519,0.103247792
36964486,0.10324159
36969186,0.103238422
36990036,0.103237792
43419117,0.103235928
36980832,0.103234046
36984778,0.103233973
36958730,0.103223396
37014516,0.103221945
37022585,0.103199234
36967941,0.103197687
36966795,0.103184236
36981740,0.103179787
36960880,0.103174797
37007671,0.103164519
36962008,0.103163064
43429131,0.103154372
36980164,0.103142791
36978418,0.103136979
36974246,0.103135651
36975264,0.103124488
37012140,0.103122479
43419623,0.103117969
36965904,0.103113753
36967476,0.103111482
43421026,0.1031051
43420930,0.103104513
43428472,0.103099966
37021606,0.103099694
36990574,0.103097402
36974895,0.103090608
36994300,0.103090234
43428838,0.103071363
43432695,0.103051305
36980773,0.103050457
36955762,0.103047182
36999131,0.103046741
36997780,0.103043272
43429613,0.10303673
37011569,0.103032257
36961335,0.10302929
37016602,0.103028893
36960039,0.103028875
36958361,0.103027215
37008248,0.103026709
36991948,0.103025448
36960248,0.103020885
36992484,0.103001943
43428353,0.103001
36963049,0.102999583
36981330,0.102996772
36998276,0.102993077
37019757,0.102985714
36997384,0.102980198
43420719,0.102977544
36966258,0.102973595
43422144,0.102971784
36982804,0.102970814
43420489,0.102970728
36959260,0.102959905
43422377,0.102956147
37021603,0.102953687
36992995,0.102947323
36987469,0.102947232
36967472,0.102947071
36982272,0.102940678
37016558,0.102939377
36965816,0.102937959
43432527,0.102932891
36983370,0.102930205
36983761,0.102929385
36969739,0.102896223
36974048,0.1028904
36956538,0.102885223
37015089,0.102884805
37012571,0.102880555
36980833,0.102872118
36997097,0.102871436
36993712,0.102869569
36995519,0.102869032
36961069,0.102863215
36985744,0.102861212
36956200,0.102857678
43425371,0.102851377
37007284,0.102849899
36995523,0.102846569
36960542,0.102841319
43428102,0.102840816
36969100,0.102838328
43424552,0.102826697
36959249,0.10282094
43419053,0.102817343
36981820,0.102808499
37009878,0.102804975
36995114,0.102802132
36995606,0.102801886
36972049,0.102797617
37015373,0.102780709
36978628,0.102776908
36969413,0.102776839
43429599,0.102776769
36991140,0.102773863
37019053,0.102751013
36990461,0.102740816
36987994,0.102738353
43421783,0.102738129
37012211,0.102734738
36978529,0.102734066
36970785,0.102732807
36984351,0.1027318
36967603,0.102722465
43426514,0.102716607
43423575,0.102714739
36981742,0.102712101
36999138,0.102712021
36966704,0.102707854
36984348,0.102704576
36989573,0.102701802
36957216,0.102701402
37007292,0.102697959
36977758,0.102692816
37021600,0.102681351
37008058,0.102680078
43430709,0.102679057
36975310,0.102675646
43419288,0.102670097
36962211,0.102667042
43429443,0.102664193
36975974,0.102663068
37009248,0.102657004
43427226,0.102646407
43424504,0.102642542
36982532,0.102642324
43432064,0.102637362
37020240,0.102626861
43424937,0.102613663
36972517,0.102611904
37010352,0.102603744
37010378,0.10258972
36994924,0.102588035
36960413,0.102587443
36972734,0.102585355
36962751,0.102578757
36964487,0.102577861
36962269,0.102562562
36978318,0.102553053
43421260,0.102552217
37010008,0.102550181
36983170,0.102544014
36981988,0.102543858
43427570,0.102539119
36986711,0.102521046
37007552,0.102510931
36969425,0.102510226
36969318,0.102509073
37019621,0.102506993
43419721,0.102506866
43428256,0.102504859
36956241,0.102504311
36968961,0.102499827
36990576,0.102496341
43428295,0.102478784
43420925,0.102474552
37007537,0.102474069
36955641,0.102471138
36998267,0.102461046
36969339,0.10243712
36968878,0.102434711
36985703,0.102429664
37007598,0.102418268
36979282,0.102417191
36967807,0.102415726
36977459,0.102414347
36961016,0.102413669
36974567,0.102411041
43425796,0.102410527
36957456,0.102410484
37017662,0.102409795
37019612,0.102405508
37011347,0.102401464
36995801,0.102398514
36967620,0.102393781
43425298,0.102390384
37018038,0.102386314
37019618,0.102385139
36959370,0.102383371
43428661,0.10238019
43426829,0.102379102
36977379,0.102373609
37018632,0.102370793
36984597,0.102363931
36975584,0.102356448
36961302,0.102355713
37019614,0.102351859
36997669,0.102348681
37007027,0.102338836
36987219,0.102332741
36979905,0.102328648
36957891,0.102324807
36994626,0.1023242
36964127,0.102320619
43420040,0.102319944
36995155,0.102315202
37023413,0.102309217
43427328,0.102302483
36978151,0.102296136
43421493,0.102294774
36957820,0.10228327
36990611,0.102278292
36956773,0.102268617
36997493,0.102253677
37019707,0.102253593
36972556,0.102251941
43425753,0.102248771
37012975,0.10224876
43428723,0.102240544
37018475,0.102239154
36997699,0.102239006
37011278,0.102236776
36983779,0.102226661
36964279,0.102225021
43422226,0.102218718
36976267,0.102215999
36981688,0.102215553
37018474,0.102193168
36963318,0.102192215
36979793,0.102190398
36995197,0.10218419
36975450,0.102171962
36966882,0.102171412
36966876,0.102166242
36980380,0.102163359
37018471,0.102162182
36979541,0.102161675
36962013,0.102151352
37018476,0.102151259
36967393,0.102147627
37017559,0.102146997
43428662,0.102145473
43421910,0.102143694
36971385,0.102142364
36957521,0.102142252
36958271,0.102138551
36957746,0.102136693
36968111,0.102135817
43433200,0.102133726
36960512,0.102129977
43428193,0.102126192
36968211,0.10211979
36998625,0.102114022
37023885,0.102112877
36987930,0.102106069
36977445,0.102103664
36973903,0.102089523
36981458,0.102083908
36975507,0.102083637
36974551,0.102067796
43430791,0.102064447
37022703,0.102064049
36978321,0.10206219
43427759,0.102053646
36990733,0.102052684
36990738,0.102046063
43423111,0.102044939
43428732,0.102044936
36993701,0.102044495
36971491,0.102037073
36966865,0.102036917
36966960,0.102023253
36980022,0.10201898
37020849,0.102016762
43418989,0.102015495
36979575,0.102011008
43427326,0.102003769
36961030,0.101984881
36993250,0.101984829
36959435,0.101984707
36977782,0.101984435
36983930,0.101974789
37010512,0.10197413
43432617,0.101966104
36989134,0.101963005
36956366,0.101957186
43430663,0.101953929
43425117,0.101944966
37016910,0.101943044
37011114,0.101942326
43419433,0.101941157
37012207,0.101921311
37009663,0.101916681
37010559,0.101899361
43421767,0.101898392
43423667,0.101886319
37018638,0.101885294
36969296,0.101879636
36980866,0.101878031
36973669,0.101876218
36983363,0.101873508
36956110,0.101866778
36975013,0.101860029
43425388,0.101856417
37018472,0.101855958
36997009,0.101843309
36993872,0.101841019
36973344,0.101840072
36962426,0.101832398
36957577,0.101827562
36966211,0.101818134
37007736,0.101816873
43422666,0.101809399
36992052,0.101805634
43424223,0.101801492
37018035,0.101793604
37011771,0.101792202
36977042,0.101786899
36988961,0.101782778
36965364,0.101781516
36969343,0.101770643
36982176,0.1017654
36996893,0.10176439
43421747,0.101761443
37014474,0.101755434
36978230,0.101755287
36980918,0.101754088
36993281,0.101747524
36956334,0.101743152
36964291,0.101739546
36969006,0.101738548
43424139,0.101721306
36985219,0.101708931
36961875,0.101703379
37012443,0.101701057
43421978,0.101689021
37012442,0.101687382
36961874,0.101684982
43431844,0.101684317
43420493,0.10168223
36993848,0.101682066
36967889,0.101681284
36983125,0.101676793
36986615,0.10166386
43420653,0.101661057
37020847,0.101659824
36965849,0.101652943
36966929,0.101647903
36975764,0.101643307
36981105,0.10164322
37008833,0.10163582
36974352,0.101630764
36978008,0.101626716
36972669,0.10162366
43423951,0.101623233
37016851,0.101614373
36988309,0.101612403
37010744,0.101608056
36998554,0.101606049
37010740,0.101605754
36970698,0.101601215
37022137,0.101595919
37010738,0.101586515
36973349,0.101580167
36958130,0.101578519
36957674,0.101576479
43420739,0.101573021
43432327,0.101570094
43428785,0.101566244
36969304,0.101563316
43419185,0.101560569
36986213,0.101555035
36979801,0.101548528
43428552,0.101543233
37020789,0.101541904
36963017,0.101541236
36982742,0.101540302
36962676,0.101537677
36972643,0.1015359
36984300,0.101530291
37018842,0.101528802
43426767,0.101523503
43419841,0.101523287
37019509,0.101518951
36955688,0.10151302
37013450,0.101501409
36965258,0.101493684
36969051,0.101491236
36987483,0.101481536
36998048,0.101480066
36975600,0.101477235
37015872,0.101472393
37011720,0.101464542
36961164,0.101456615
37009099,0.101447297
36977397,0.101431747
36957362,0.101428281
43423494,0.101418133
37007328,0.101411193
43427760,0.101408566
37023364,0.101408047
36978338,0.101402631
36972077,0.101397676
36978642,0.101393862
36969206,0.10139025
43429813,0.101384754
37013476,0.101382202
36976973,0.101380122
37015873,0.101376685
36964370,0.101374015
36983053,0.101368019
43428598,0.10136401
36971920,0.10135765
43421301,0.101355714
36961357,0.101349297
36975997,0.101343424
43427996,0.101342149
37011120,0.101332579
36983055,0.101327984
36984570,0.101321078
36964301,0.101318168
36973584,0.101316098
37010215,0.101315757
36983662,0.101314585
43419274,0.101310332
36987954,0.101306547
36961356,0.101305262
36976970,0.1013039
37008050,0.101302414
36992579,0.101298452
36968389,0.101288606
37016729,0.101281515
37007019,0.101281437
36983735,0.101280518
43432596,0.101266448
36982033,0.101265649
43426770,0.101265322
36974392,0.101261314
43428571,0.101257751
36973118,0.101238631
37010490,0.101234107
37015041,0.101231007
36971060,0.101228506
36971057,0.101226717
43419432,0.101226382
43422949,0.101224139
36960779,0.101221072
36956992,0.101220586
37009774,0.101219586
36993135,0.101219283
37019510,0.101214269
36973343,0.10120435
36971567,0.101201647
36996453,0.101201213
43419042,0.101199027
36973761,0.101194548
37019695,0.101192486
37023363,0.101187169
43430820,0.101184176
37008199,0.101182891
37013331,0.101179829
36996384,0.101174769
43429724,0.101142743
36981731,0.10114105
36984723,0.101139886
43428431,0.101137103
36983956,0.101131749
37017841,0.101127234
37019134,0.101124252
36975373,0.101122263
36972844,0.101113236
36999244,0.101111842
36967629,0.10110646
36982030,0.101102642
37008366,0.101098065
36967609,0.101098063
36995800,0.101096682
36987998,0.101089692
36993946,0.101087027
36968892,0.101082627
36988466,0.101075458
36964047,0.101075231
37008245,0.101070256
36993353,0.10106861
36983781,0.101065331
36983775,0.101059344
37024029,0.101056343
36961441,0.101044748
36972362,0.101042916
43426723,0.101036928
36960164,0.101035765
36984163,0.101029885
43421546,0.101028138
36980679,0.101027003
43420897,0.101024804
36990204,0.101023628
43425988,0.101016226
43429001,0.101010409
36972563,0.101002751
36973659,0.10100246
36986186,0.100999147
36976245,0.100988593
37007875,0.100986205
36995979,0.100984504
36996233,0.100982527
36975375,0.100977973
36961139,0.100975244
43423685,0.100974733
36996726,0.100974447
36986380,0.100973946
43422211,0.100972873
36988335,0.100972825
36990730,0.100970454
36977563,0.100966358
36961083,0.100964567
36966685,0.10096139
36988005,0.100958793
43425672,0.100957234
36991557,0.100948404
37012295,0.100933128
36981223,0.100930487
36968431,0.100926381
43425230,0.100921806
43426222,0.100915383
36988470,0.100890621
36963273,0.100882008
36995203,0.100881782
36991989,0.10087945
37009952,0.100878987
43429625,0.100878328
36967211,0.100878013
36967327,0.100873771
36987005,0.100870813
36967430,0.100867719
36975754,0.100867358
36985161,0.100861635
36998813,0.100852499
36990735,0.100844184
36983606,0.100842537
36993236,0.100839684
36997719,0.100834058
43428445,0.100821482
36955623,0.100815593
36972128,0.100810063
36997282,0.100807425
36987955,0.100796896
43428115,0.100786902
36995455,0.100781997
37018048,0.10078193
36986657,0.100778282
36969215,0.100771544
36988452,0.100768914
36999137,0.100765985
36991986,0.100763168
36990732,0.100753442
37022957,0.100746585
36965532,0.100744456
43423568,0.100739763
36985138,0.100736275
43428934,0.100722707
36956977,0.100720486
36990030,0.100716858
36970322,0.100707084
36995431,0.100693703
43422043,0.10068817
37021789,0.100686732
36981376,0.100675185
43421450,0.100673589
36972333,0.100672287
43431604,0.100670986
36986934,0.100667195
43420321,0.100667046
36985103,0.100664646
37013425,0.100652725
36974452,0.100647948
36999050,0.100647143
36991756,0.100632165
36956831,0.100629526
43420249,0.100626422
36995082,0.100625262
36996133,0.100623036
36955559,0.100621706
43428744,0.100617898
36980251,0.100606237
36965795,0.100589392
36996017,0.100588103
36996075,0.100576716
37009019,0.100566386
36964671,0.100562901
43429311,0.100562181
36963666,0.100556615
37020032,0.10054214
36984043,0.100528394
36984665,0.100521899
36957476,0.100520199
43419363,0.100509223
36984045,0.100506021
36978495,0.10050295
36994538,0.100500998
43427764,0.100500277
36962277,0.100499551
36986932,0.100490827
36982860,0.100486441
37008165,0.100485785
36956216,0.100467055
37010255,0.100466306
36967435,0.100462995
36955604,0.100461139
36973346,0.100460376
43419400,0.100458636
43427904,0.100458547
37009411,0.100454919
43431466,0.100445017
36971163,0.100439212
37014655,0.100437932
36984912,0.100437124
36957721,0.100435424
36996958,0.100427798
36972110,0.100420934
37010874,0.100418556
36971562,0.100413018
36962776,0.10040247
36982416,0.100400182
37007468,0.100396716
43423267,0.10038468
37014148,0.100383862
36984758,0.10038086
36970633,0.100375551
36994700,0.100373726
36989462,0.100371746
37007935,0.100366937
36978685,0.10036341
36990034,0.100358593
36970412,0.10035274
36976633,0.100346841
36996651,0.100342498
36986488,0.100336816
36988053,0.100336389
43421906,0.100328908
36993828,0.1003283
36986903,0.100312805
36957107,0.100312454
36972559,0.100311117
43430340,0.100310858
37006824,0.100293213
36990944,0.100289808
36986266,0.100286661
37019719,0.100274801
36991510,0.100271972
36971195,0.100263476
36956340,0.100259854
36960713,0.100247447
36991129,0.100244042
43423017,0.100231763
36995526,0.100223922
36982797,0.100223817
36958305,0.100223137
37017089,0.100221316
36962966,0.100217174
36972546,0.100216524
43422573,0.100215782
36998558,0.100215219
36961147,0.100212829
36995521,0.100212746
37010223,0.100206397
37024251,0.100204923
36990463,0.100202446
36962495,0.100193392
43428424,0.100189946
37015044,0.100186981
36979079,0.100181858
43419994,0.100176846
37017352,0.100163432
36994638,0.100155219
36991915,0.100145298
36988887,0.100137879
36988389,0.100125827
43426161,0.10011879
37019718,0.100117066
36974027,0.100115923
36995509,0.100105365
36980775,0.10010116
37009676,0.10009117
36997439,0.100088213
36956666,0.100087117
43424809,0.100084512
36963227,0.100077101
36994515,0.100076289
37010649,0.1000733
37021797,0.100068962
36966432,0.100059719
36992602,0.10005602
43421563,0.100054463
37012499,0.100043301
37012214,0.100038934
36992219,0.100038399
43431734,0.100037747
36983347,0.100037237
43424963,0.100030565
36975018,0.100029049
36997183,0.10002901
36971377,0.100022282
37009669,0.099992328
37009095,0.099987596
43422826,0.099985372
37015339,0.099982333
36970319,0.099981226
36998307,0.099978788
37009552,0.099978598
37019178,0.099975769
36987390,0.099972227
43426278,0.099957062
36962186,0.099955071
36982865,0.099954652
36968971,0.099951726
36977603,0.099950887
37013473,0.09994918
36989445,0.099939164
36986227,0.099927316
37008588,0.099919056
43422380,0.099903915
36956890,0.099897359
37018715,0.099894133
36985531,0.099887897
36995190,0.099884922
36990481,0.099879081
43426956,0.099877049
43424864,0.099873004
36966728,0.099870239
36979210,0.099869468
36980905,0.099867922
37008196,0.099866953
36986132,0.099866746
36975467,0.099861183
43430311,0.099859932
36968638,0.099854348
36956170,0.099850173
37015173,0.099843863
43425783,0.099843522
43426707,0.099842782
37017792,0.099840216
36958065,0.099838231
36988564,0.099834602
36990251,0.099829664
36977461,0.099828836
36967403,0.099822548
37023385,0.099819456
36966386,0.099818655
36982867,0.099817779
36989141,0.099811445
37019177,0.099806307
36993144,0.099803179
36990218,0.099802141
37019463,0.099797739
37015149,0.099797532
43421531,0.099796505
36995392,0.099795836
36999243,0.099794524
36987391,0.099782568
36955553,0.099780783
43429041,0.09977584
43423365,0.099775221
36989022,0.099767331
36973905,0.099766054
36987175,0.099760765
43420386,0.09975229
36955782,0.099749989
37017381,0.099747493
37023389,0.099744228
37019175,0.099738116
36982965,0.099722546
36990628,0.099716853
43424376,0.099708148
36959804,0.099704075
36993073,0.099703629
37018449,0.099698839
36957342,0.099692855
37016569,0.09967884
36965784,0.099674459
36973099,0.099672746
37018447,0.099671265
36960229,0.099669042
43425589,0.099667511
36994624,0.099660064
36960191,0.099659682
37018685,0.099658866
43421318,0.099658806
36966150,0.099647869
36962071,0.099645411
43420211,0.099626514
37023324,0.099619637
36968994,0.099617336
37012569,0.099607017
37017797,0.099606889
37023323,0.099599125
43431439,0.09959808
37023176,0.099597776
36956345,0.099595694
36962555,0.099591437
37014744,0.099583545
43425970,0.099582058
36969015,0.099575539
36983705,0.099572966
43430623,0.099571931
43422042,0.099562513
43428802,0.099556617
43428307,0.099549784
36998051,0.099547156
36996022,0.099540074
43423967,0.099537744
37015090,0.099536592
37009094,0.09951664
43429668,0.099514359
36985732,0.099514194
36978021,0.099513803
36963941,0.099510657
43428132,0.099505277
37008606,0.099505004
36975587,0.099495421
36994324,0.099490234
36955595,0.099478861
43425284,0.09947823
36984634,0.09947783
36989348,0.099476483
36961637,0.099471916
36967383,0.099468381
37022338,0.099465332
36970605,0.099461926
36997184,0.099459419
43428059,0.099454758
43420155,0.099453868
43419513,0.099453057
36961257,0.09944555
43424890,0.099438319
36958759,0.099433976
36962014,0.099433128
36982678,0.099431053
36974074,0.099429999
36989902,0.099419243
43427587,0.099416016
36964995,0.099399132
36997603,0.099397149
36992461,0.099390644
36983582,0.099384725
36958584,0.099383539
37014711,0.099383532
37008625,0.099382211
36955551,0.099381242
43431699,0.099379088
43428808,0.099376156
36997182,0.09935892
36970857,0.099356264
36971465,0.099342439
36958255,0.099342377
36963901,0.099340451
36995221,0.099330118
36978615,0.099326955
36991913,0.099322334
37022345,0.099320516
36994240,0.09931902
43426875,0.09931637
36966707,0.099316208
36987004,0.099315821
43421600,0.099313317
36957425,0.099311113
36992932,0.099308843
43431815,0.09930132
37022621,0.099286546
36975550,0.099276969
36992262,0.099275625
36969927,0.099274618
36990925,0.099268719
37013006,0.0992626
37015744,0.099251368
36986856,0.099245844
36989037,0.099244416
37013396,0.099242352
37018683,0.099241125
36959033,0.099231505
36975583,0.099228291
36982971,0.099226594
36964575,0.099224704
36965233,0.099223679
36974495,0.099219524
37021761,0.099212963
37012134,0.099208865
43430691,0.099201415
36956843,0.099193624
36988568,0.099188527
36958726,0.099176604
43426705,0.099176343
36958120,0.099174781
43428088,0.09915895
43424686,0.099156027
36956717,0.099150995
37020700,0.099150233
43419252,0.09914656
36961297,0.099146296
36981011,0.099135107
37013009,0.099133007
36979108,0.099132173
43427011,0.099127315
36988509,0.099121323
36986226,0.099112015
37009751,0.099109854
36955203,0.099105865
36967523,0.099105392
37023714,0.099102961
36968432,0.099101776
43422221,0.099101729
36982391,0.099101641
36997487,0.099100574
37006530,0.099098769
36961512,0.099096428
37019129,0.099087591
36973900,0.099087272
36967369,0.099083595
37020754,0.09908309
36984705,0.099072491
37007669,0.099071314
36993890,0.099067961
43421675,0.099061775
36981843,0.099061568
36988601,0.09904735
36988399,0.099046699
36966389,0.099044186
36975199,0.099043925
43429014,0.099041784
43422720,0.099037776
43420315,0.099012791
36962168,0.09900467
37020698,0.098998
36997484,0.098990354
36967324,0.098986388
37009283,0.09897759
36967731,0.098962223
43429819,0.098961319
43428040,0.098959796
36955351,0.098959392
36980317,0.098958026
36955934,0.098957848
36956521,0.098953666
36995621,0.098943748
36979389,0.098941863
36959316,0.098935249
37015160,0.098919923
43427661,0.098918378
36962533,0.098915569
36997672,0.098911394
37017678,0.098911076
36972640,0.098910791
43427068,0.098898783
43425513,0.098896827
36998397,0.098889624
36983667,0.09888919
36971039,0.098881311
43419355,0.098873622
36966935,0.098871111
37015067,0.098867056
36979753,0.098866852
37016072,0.098857398
36985227,0.098851014
37012695,0.098850359
43428093,0.098842479
43423832,0.098831527
43420127,0.098829868
36962774,0.098820401
43421922,0.098816095
43419247,0.098813122
36994405,0.098811651
36987471,0.09880363
36973665,0.098801995
36996213,0.098796258
36968822,0.098794621
36979782,0.098788362
36959025,0.098785932
37022638,0.098785423
36955778,0.098784986
36970114,0.098782453
36956109,0.098774282
37011745,0.098773922
36968061,0.098773199
43430428,0.098773192
43424104,0.098772987
43426420,0.09876376
43429954,0.098761975
43422886,0.098761615
36955667,0.098756516
36986642,0.098751801
43424487,0.09874845
36971125,0.098745427
36966110,0.098743512
36997865,0.098741938
43419728,0.098730756
37016900,0.098726972
36970953,0.09872638
36992911,0.098723547
36969342,0.098723291
43429587,0.09872262
43430585,0.098721323
36966109,0.098714774
36986930,0.098712749
37017371,0.098709747
37019791,0.098700986
43427826,0.098689577
37015159,0.098681969
36971693,0.0986799
43427472,0.09867568
37020247,0.098669095
36988846,0.098667018
36991993,0.098666891
36960192,0.09866232
43423613,0.098661748
36994350,0.098657554
43428180,0.098649831
43421380,0.098647998
36961174,0.098645143
43423000,0.098641227
37011961,0.098636786
36965491,0.098635697
36958270,0.098634314
36965609,0.098633052
37018378,0.098632957
37007934,0.098625756
36993981,0.098624842
37014837,0.098602112
36992662,0.09859717
36987489,0.098585935
36980254,0.098585608
43425785,0.098583636
36997888,0.098582656
37021155,0.0985821
36966666,0.098580579
36983127,0.098579868
37024382,0.098575875
36963776,0.098574857
37021161,0.098574369
36971508,0.098569722
37015803,0.098568166
36992431,0.098566727
36979186,0.098563424
36955562,0.098561623
36981686,0.098556249
36968001,0.098555442
36981784,0.098547992
36994654,0.09854734
36976987,0.098545528
36977783,0.098542697
43421424,0.098542178
36963025,0.098541324
36979914,0.098539554
37016668,0.098521714
37010213,0.098515744
36956028,0.098512785
36961172,0.098504416
36957133,0.098502525
43420697,0.098494697
36961990,0.098493324
36983806,0.098489855
43420428,0.098489786
36996374,0.09848425
36985847,0.098479307
43427943,0.098478037
36995390,0.098472327
36981583,0.098472027
36977934,0.098470532
36974892,0.098467921
36961039,0.09846568
36957016,0.098464073
36967221,0.098463116
36960763,0.098453378
36961746,0.098452396
37017414,0.098451882
43428382,0.098448682
36990105,0.098444522
36995303,0.098443181
36983900,0.098426823
36968984,0.098426343
36972648,0.098413648
43423635,0.098410112
36979791,0.098407838
36968867,0.09840609
36961877,0.098404442
36975021,0.098395596
43422078,0.098390569
37015239,0.098390183
36978570,0.098385881
43426548,0.098382848
36970205,0.098376201
43419530,0.098371068
36998283,0.09836974
36979422,0.098365399
36968860,0.098362323
36978186,0.098358581
36964186,0.098355946
37021976,0.098353241
43430539,0.09834866
36983203,0.098345086
37015552,0.098334051
43425767,0.098324065
36986807,0.09832226
36977495,0.098317885
36959157,0.098316088
43425656,0.098306693
37008198,0.098306686
36959087,0.098304298
36983316,0.098299102
36974083,0.098284839
36995445,0.098282574
36963322,0.098282246
36997380,0.09828095
43422109,0.098277564
36995972,0.098271146
36975716,0.098266286
36957336,0.09826579
36961872,0.098258345
36995687,0.098227899
36995973,0.098221807
36974446,0.098219421
43423505,0.098217041
36995461,0.098216365
37020846,0.09821381
36982191,0.098196443
37008836,0.098192553
37014888,0.098185795
37023067,0.098182628
43427069,0.098176747
36956363,0.098174587
43420385,0.098173892
36971242,0.098140737
37018169,0.098140044
36973812,0.09813111
36957449,0.098124752
36954893,0.098122169
36975384,0.098117676
36978316,0.098112091
36987874,0.09810809
36993778,0.098102869
36992558,0.098099782
36991938,0.098080717
36991275,0.09807653
36960079,0.098075737
36959145,0.098074602
43426975,0.098062177
43426925,0.098058193
37013371,0.098057838
36979497,0.098056986
36981593,0.098053041
36980614,0.098052577
36976348,0.098043606
37024205,0.098039884
37011945,0.098037684
36978659,0.098036681
37018294,0.098035677
36980382,0.098030726
36982899,0.098028283
36968779,0.098026668
36962490,0.098025417
37011743,0.098022751
36965932,0.098003298
37018944,0.097999691
36955003,0.097994726
36989067,0.097991873
36977941,0.097991807
43424635,0.09799114
36973827,0.097980859
36985228,0.097980483
43419411,0.097973187
36969225,0.097971266
36955420,0.097970768
37006835,0.097968183
37020757,0.097964741
43426328,0.097956386
36991141,0.097942801
37012893,0.097941928
36978221,0.097934028
36990294,0.097930361
37009973,0.097928315
37019437,0.097927345
36961349,0.097925951
36987540,0.097925266
36986189,0.097924356
36961272,0.097917934
36978988,0.097912171
36989273,0.097909114
36978738,0.097906551
36970325,0.097902875
36993430,0.097888326
36979788,0.097888014
43421515,0.097887554
36971517,0.097882735
36997235,0.097881597
37020762,0.097866906
36963874,0.097863217
36998170,0.097859662
43429329,0.097851069
36985653,0.097850157
43424452,0.097847833
43420802,0.097840567
36968876,0.097839643
37022689,0.097838978
36964584,0.097837204
37017899,0.097829221
43426592,0.097829073
37020755,0.097828114
36961686,0.097826566
36975429,0.097825431
37014842,0.0978232
43419776,0.097821308
36997399,0.097821085
36968069,0.097810564
37006914,0.09780752
36958781,0.097802948
36992632,0.097800573
36982716,0.097796022
37022760,0.097791705
36977891,0.097790737
36968651,0.097790695
36995904,0.097775965
43430267,0.097768573
36993037,0.097767839
37015095,0.097766917
36965301,0.097765647
36967127,0.097762936
36976499,0.097761602
36955976,0.097758009
43428879,0.097753293
43431038,0.097752318
43427591,0.097742798
37012223,0.097738149
36965508,0.097737394
36970459,0.097734574
36961595,0.097729941
43426337,0.097724661
36995946,0.097720688
43430244,0.097718616
43427716,0.097718033
36977900,0.097708171
36998770,0.09770512
37009174,0.097702032
43422724,0.097695027
43426489,0.09767285
36968624,0.097671761
36963287,0.097671658
36976503,0.097670489
36973345,0.097669673
37009175,0.09766711
43428885,0.097665047
36970115,0.097656742
37012152,0.097652283
43429528,0.097648561
36963435,0.097636148
36977244,0.097635709
36965143,0.097630797
37009169,0.097628421
36970451,0.097628362
37019464,0.097628352
43427984,0.09762145
43427194,0.097619908
36997721,0.097619244
36974163,0.097615079
43420410,0.097596068
36986185,0.0975912
43422736,0.097590989
37008666,0.097579182
36964827,0.097576924
36985739,0.097574514
36997018,0.097570696
43432911,0.097570341
36986099,0.097568933
36986100,0.097565784
36993066,0.097564356
36989297,0.09756194
36956850,0.097556073
36985457,0.097545966
36972606,0.097545892
36994940,0.097543676
36976764,0.097540496
36987446,0.097530517
36984907,0.097526577
36967876,0.097522342
43419414,0.097516659
37019462,0.097515463
36984586,0.097513978
37015821,0.097510847
43424059,0.097508817
36975518,0.097508049
43421605,0.097504996
36959836,0.097502779
36985539,0.097500441
36961667,0.097492667
36960793,0.097490348
36977762,0.097488505
37013167,0.097482294
36990684,0.097476604
36993599,0.097471212
36996513,0.097466673
37014561,0.097463451
36965036,0.09746
36994168,0.097459872
37021335,0.097454084
36971083,0.097434918
36961924,0.097434741
36986866,0.097434077
36992195,0.097425852
37017708,0.097425675
36972260,0.097419555
36985914,0.097416584
36981386,0.097409798
36989901,0.097408808
36964654,0.097408375
36970619,0.097406868
43429010,0.097401154
36979263,0.09739994
43427538,0.097394152
36968180,0.09738381
36979218,0.097381488
36996011,0.097380687
37010404,0.097373675
43425086,0.097373416
37010897,0.097367857
36956587,0.097365124
36992278,0.097355548
37015618,0.097351183
36956782,0.097351024
37008603,0.097330504
36979219,0.097321946
36979543,0.097320681
36976322,0.097319302
36982982,0.097316022
36977456,0.097315495
43420617,0.097300341
43425942,0.097290249
37023237,0.097288065
43426861,0.097288013
36982268,0.097286975
36983401,0.097286308
36986490,0.097279711
37016140,0.097268812
37019831,0.097260773
36978925,0.097260538
36982862,0.097256903
37018301,0.097253533
36990333,0.09724935
43422589,0.097247673
36973826,0.097244983
37019922,0.097242844
37018241,0.097235008
36955775,0.097234517
36993936,0.097224773
37021250,0.097221228
36964293,0.097217768
36973754,0.097217409
43423897,0.097209599
36989033,0.097209027
36982688,0.097207364
36956686,0.097192993
36955845,0.097183021
37018299,0.09718026
36962430,0.097179826
37009349,0.097178827
37022819,0.097178082
36968429,0.097175239
36955866,0.097174635
36962425,0.097173697
43424833,0.097171435
37012624,0.097162591
43430326,0.097162105
36957646,0.097159035
36970357,0.097158899
36998198,0.097155485
36990291,0.097154799
36961954,0.097136144
36966292,0.097136124
43425690,0.097132114
43426886,0.097130736
36982187,0.097116968
43428652,0.097102961
36955577,0.097100866
43423249,0.097099269
36964292,0.097097315
37015719,0.097096571
37006603,0.09709065
36974324,0.097087652
36974073,0.097082604
